phase,hand,reward,cumulative,win_rate,qtable_size
passive,16419,41.6,161612.30000004542,0.48602229124794444,20
passive,16420,111.6,161723.90000004543,0.48605359317904995,20
passive,16421,-19.7,161704.2000000454,0.4860239936666464,20
passive,16422,-29.4,161674.80000004542,0.48599439775910364,20
passive,16423,-49.4,161625.40000004543,0.48596480545576326,20
passive,16424,91.6,161717.00000004543,0.48599610326351683,20
passive,16425,-9.7,161707.30000004542,0.48596651445966516,20
passive,16426,81.6,161788.90000004543,0.4859978083526117,20
passive,16427,71.6,161860.50000004543,0.4860290984355025,20
passive,16428,-29.4,161831.10000004544,0.48599951302654004,20
passive,16429,81.6,161912.70000004544,0.4860307991965427,20
passive,16430,51.6,161964.30000004545,0.48606208155812536,20
passive,16431,81.6,162045.90000004545,0.48609336011198345,20
passive,16432,-19.4,162026.50000004546,0.48606377799415773,20
passive,16433,61.6,162088.10000004547,0.4860950526379845,20
passive,16434,-29.4,162058.70000004547,0.48606547401728123,20
passive,16435,-39.4,162019.30000004548,0.48603589899604505,20
passive,16436,51.6,162070.90000004548,0.4860671696276466,20
passive,16437,-59.4,162011.5000000455,0.4860375981018434,20
passive,16438,-9.7,162001.80000004548,0.4860080301739871,20
passive,16439,-29.4,161972.40000004548,0.48597846584342114,20
passive,16440,-9.4,161963.0000000455,0.48594890510948907,20
passive,16441,31.6,161994.6000000455,0.48598017152241346,20
passive,16442,-49.4,161945.2000000455,0.4859506142805012,20
passive,16443,-19.4,161925.8000000455,0.4859210606337043,20
passive,16444,-29.4,161896.4000000455,0.48589151058136704,20
passive,16445,61.6,161958.00000004552,0.48592277287929464,20
passive,16446,71.6,162029.60000004552,0.48595403137541043,20
passive,16447,-39.4,161990.20000004553,0.48592448470845745,20
passive,16448,-69.4,161920.80000004554,0.48589494163424124,20
passive,16449,-39.4,161881.40000004554,0.4858654021521065,20
passive,16450,-29.4,161852.00000004555,0.4858358662613982,20
passive,16451,-29.4,161822.60000004555,0.48580633396146133,20
passive,16452,-39.4,161783.20000004556,0.48577680525164113,20
passive,16453,-0.1,161783.10000004555,0.48574728013128304,20
passive,16454,61.6,161844.70000004556,0.4857785340950529,20
passive,16455,-39.4,161805.30000004556,0.4857490124582194,20
passive,16456,71.6,161876.90000004557,0.4857802625182304,20
passive,16457,61.6,161938.50000004558,0.48581150878045815,20
passive,16458,91.6,162030.10000004558,0.48584275124559484,20
passive,16459,61.6,162091.7000000456,0.48587398991433256,20
passive,16460,-9.9,162081.8000000456,0.4858444714459295,20
passive,16461,-39.4,162042.4000000456,0.48581495656399976,20
passive,16462,-29.7,162012.7000000456,0.4857854452678897,20
passive,16463,-59.4,161953.3000000456,0.4857559375569459,20
passive,16464,-49.4,161903.9000000456,0.4857264334305151,20
passive,16465,81.6,161985.5000000456,0.4857576677801397,20
passive,16466,-19.4,161966.1000000456,0.48572816713227257,20
passive,16467,81.6,162047.70000004562,0.48575939758304487,20
passive,16468,-49.4,161998.30000004562,0.485729900412922,20
passive,16469,91.6,162089.90000004563,0.4857611269658146,20
passive,16470,71.6,162161.50000004563,0.48579234972677593,20
passive,16471,51.6,162213.10000004564,0.4858235686964969,20
passive,16472,61.6,162274.70000004565,0.4858547838756678,20
passive,16473,51.6,162326.30000004565,0.48588599526497905,20
passive,16474,-19.4,162306.90000004566,0.4858565011533325,20
passive,16475,91.6,162398.50000004566,0.4858877086494689,20
passive,16476,-39.4,162359.10000004567,0.4858582180140811,20
passive,16477,71.6,162430.70000004568,0.48588942161801296,20
passive,16478,-39.4,162391.30000004568,0.4858599344580653,20
passive,16479,51.6,162442.9000000457,0.4858911341707628,20
passive,16480,-19.4,162423.5000000457,0.4858616504854369,20
passive,16481,71.6,162495.1000000457,0.48589284630786966,20
passive,16482,81.6,162576.7000000457,0.4859240383448611,20
passive,16483,-29.4,162547.3000000457,0.48589455802948495,20
passive,16484,0.1,162547.40000004572,0.48592574617811213,20
passive,16485,101.6,162649.00000004572,0.48595693054291783,20
passive,16486,91.6,162740.60000004573,0.48598811112459056,20
passive,16487,-39.4,162701.20000004573,0.4859586340753321,20
passive,16488,81.6,162782.80000004574,0.4859898107714702,20
passive,16489,81.6,162864.40000004575,0.48602098368609375,20
passive,16490,-29.4,162835.00000004575,0.4859915100060643,20
passive,16491,-39.4,162795.60000004576,0.4859620399005518,20
passive,16492,-29.7,162765.90000004575,0.48593257336890616,20
passive,16493,81.6,162847.50000004575,0.4859637421936579,20
passive,16494,41.6,162889.10000004576,0.485994907238996,20
passive,16495,-49.4,162839.70000004576,0.4859654440739618,20
passive,16496,-29.4,162810.30000004577,0.4859359844810863,20
passive,16497,-29.4,162780.90000004577,0.48590652845971993,20
passive,16498,71.6,162852.50000004578,0.485937689416899,20
passive,16499,-39.4,162813.1000000458,0.4859082368628402,20
passive,16500,-19.4,162793.7000000458,0.48587878787878785,20
passive,16501,-49.4,162744.3000000458,0.48584934246409306,20
passive,16502,-29.7,162714.6000000458,0.48581990061810687,20
passive,16503,-0.1,162714.50000004578,0.4857904623401806,20
passive,16504,-39.4,162675.1000000458,0.48576102762966555,20
passive,16505,-29.4,162645.7000000458,0.48573159648591335,20
passive,16506,-19.4,162626.3000000458,0.4857021689082758,20
passive,16507,71.6,162697.9000000458,0.48573332525595203,20
passive,16508,-39.4,162658.5000000458,0.48570390113884176,20
passive,16509,61.6,162720.10000004582,0.4857350536071234,20
passive,16510,-19.4,162700.70000004582,0.48570563294972746,20
passive,16511,-29.4,162671.30000004583,0.48567621585609594,20
passive,16512,-19.4,162651.90000004583,0.4856468023255814,20
passive,16513,-0.1,162651.80000004583,0.4856173923575365,20
passive,16514,-19.4,162632.40000004583,0.485587985951314,20
passive,16515,-9.9,162622.50000004584,0.48555858310626704,20
passive,16516,-0.1,162622.40000004583,0.4855291838217486,20
passive,16517,-39.4,162583.00000004584,0.4854997880971121,20
passive,16518,71.6,162654.60000004584,0.4855309359486621,20
passive,16519,-9.4,162645.20000004585,0.485501543676978,20
passive,16520,91.6,162736.80000004586,0.48553268765133173,20
passive,16521,-59.4,162677.40000004586,0.48550329883178983,20
passive,16522,101.6,162779.00000004587,0.48553443892991166,20
passive,16523,71.6,162850.60000004587,0.48556557525873023,20
passive,16524,-69.4,162781.20000004588,0.4855361897845558,20
passive,16525,-9.7,162771.50000004587,0.4855068078668684,20
passive,16526,-19.4,162752.10000004587,0.4854774295050224,20
passive,16527,-29.4,162722.70000004588,0.4854480546983724,20
passive,16528,-29.4,162693.30000004589,0.485418683446273,20
passive,16529,11.6,162704.9000000459,0.4854498154758304,20
passive,16530,-19.4,162685.5000000459,0.48542044767090137,20
passive,16531,-29.4,162656.1000000459,0.4853910834190309,20
passive,16532,0.1,162656.2000000459,0.4854222114686668,20
passive,16533,-49.4,162606.8000000459,0.48539285066231175,20
passive,16534,-29.7,162577.1000000459,0.4853634934075239,20
passive,16535,-9.4,162567.7000000459,0.4853341397036589,20
passive,16536,0.30000000000000004,162568.0000000459,0.48536526366715044,20
passive,16537,-29.4,162538.6000000459,0.485335913406301,20
passive,16538,0.1,162538.7000000459,0.48536703349860927,20
passive,16539,-9.4,162529.3000000459,0.48533768667996857,20
passive,16540,0.30000000000000004,162529.6000000459,0.48536880290205564,20
passive,16541,-9.7,162519.9000000459,0.4853394595248171,20
passive,16542,-9.7,162510.20000004588,0.485310119695321,20
passive,16543,51.6,162561.80000004589,0.48534123194100226,20
passive,16544,81.6,162643.4000000459,0.4853723404255319,20
passive,16545,91.6,162735.0000000459,0.485403445149592,20
passive,16546,-39.4,162695.6000000459,0.4853741085458721,20
passive,16547,-49.4,162646.2000000459,0.48534477548800387,20
passive,16548,0.6000000000000001,162646.8000000459,0.4853758762388204,20
passive,16549,-29.4,162617.40000004592,0.48534654661913107,20
passive,16550,101.6,162719.00000004593,0.4853776435045317,20
passive,16551,-49.4,162669.60000004593,0.48534831732221617,20
passive,16552,-39.4,162630.20000004594,0.48531899468342193,20
passive,16553,-19.9,162610.30000004594,0.4852896755875068,20
passive,16554,101.6,162711.90000004595,0.4853207683943458,20
passive,16555,101.6,162813.50000004595,0.4853518574448807,20
passive,16556,61.6,162875.10000004596,0.4853829427397922,20
passive,16557,81.6,162956.70000004597,0.4854140242797608,20
passive,16558,-19.4,162937.30000004597,0.48538470829810365,20
passive,16559,-9.4,162927.90000004598,0.48535539585723775,20
passive,16560,81.6,163009.50000004598,0.48538647342995167,20
passive,16561,-59.4,162950.100000046,0.48535716442243826,20
passive,16562,-39.4,162910.700000046,0.4853278589542326,20
passive,16563,-29.4,162881.300000046,0.4852985570246936,20
passive,16564,-59.4,162821.900000046,0.4852692586331804,20
passive,16565,-49.4,162772.500000046,0.4852399637790522,20
passive,16566,41.6,162814.10000004602,0.48527103706386576,20
passive,16567,51.6,162865.70000004602,0.48530210659745276,20
passive,16568,71.6,162937.30000004603,0.4853331723804925,20
passive,16569,-49.4,162887.90000004604,0.4853038807411431,20
passive,16570,81.6,162969.50000004604,0.48533494266747135,20
passive,16571,-59.4,162910.10000004605,0.48530565445658075,20
passive,16572,-19.7,162890.40000004604,0.4852763697803524,20
passive,16573,-69.4,162821.00000004604,0.48524708863814636,20
passive,16574,-59.4,162761.60000004605,0.48521781102932304,20
passive,16575,71.6,162833.20000004605,0.48524886877828055,20
passive,16576,0.6000000000000001,162833.80000004606,0.48527992277992277,20
passive,16577,-49.4,162784.40000004607,0.4852506484888701,20
passive,16578,41.6,162826.00000004607,0.48528169863674747,20
passive,16579,51.6,162877.60000004608,0.48531274503890465,20
passive,16580,41.6,162919.20000004608,0.4853437876960193,20
passive,16581,-29.4,162889.8000000461,0.48531451661540315,20
passive,16582,81.6,162971.4000000461,0.48534555542154145,20
passive,16583,71.6,163043.0000000461,0.4853765904842308,20
passive,16584,0.6000000000000001,163043.6000000461,0.4854076218041486,20
passive,16585,71.6,163115.2000000461,0.4854386493819717,20
passive,16586,61.6,163176.80000004612,0.4854696732183769,20
passive,16587,-9.4,163167.40000004612,0.48544040513655273,20
passive,16588,81.6,163249.00000004613,0.4854714251265975,20
passive,16589,-29.4,163219.60000004614,0.4854421604677799,20
passive,16590,81.6,163301.20000004614,0.4854731766124171,20
passive,16591,-29.4,163271.80000004615,0.48544391537580617,20
passive,16592,-0.1,163271.70000004614,0.48541465766634523,20
passive,16593,-9.4,163262.30000004615,0.4853854034833966,20
passive,16594,-19.4,163242.90000004615,0.4853561528263228,20
passive,16595,51.6,163294.50000004616,0.48538716480867733,20
passive,16596,0.30000000000000004,163294.80000004615,0.4854181730537479,20
passive,16597,71.6,163366.40000004615,0.48544917756221,20
passive,16598,-29.4,163337.00000004616,0.4854199301120617,20
passive,16599,-49.4,163287.60000004616,0.4853906861859148,20
passive,16600,111.6,163399.20000004617,0.48542168674698793,20
passive,16601,-9.4,163389.80000004618,0.4853924462381784,20
passive,16602,81.6,163471.40000004618,0.4854234429586797,20
passive,16603,-29.4,163442.0000000462,0.4853942058664097,20
passive,16604,-39.4,163402.6000000462,0.4853649722958323,20
passive,16605,71.6,163474.2000000462,0.4853959650707618,20
passive,16606,91.6,163565.8000000462,0.4854269541129712,20
passive,16607,11.6,163577.4000000462,0.4854579394231348,20
passive,16608,61.6,163639.00000004622,0.4854889210019268,20
passive,16609,-29.4,163609.60000004622,0.48545969052923116,20
passive,16610,0.1,163609.70000004623,0.4854906682721252,20
passive,16611,-9.4,163600.30000004623,0.4854614412136536,20
passive,16612,61.6,163661.90000004624,0.48549241512159885,20
passive,16613,-9.9,163652.00000004625,0.4854631914765545,20
passive,16614,81.6,163733.60000004625,0.48549416155049957,20
passive,16615,51.6,163785.20000004626,0.48552512789647906,20
passive,16616,-69.4,163715.80000004626,0.4854959075589793,20
passive,16617,81.6,163797.40000004627,0.485526870072817,20
passive,16618,-19.4,163778.00000004628,0.4854976531471898,20
passive,16619,51.6,163829.60000004628,0.4855286118298333,20
passive,16620,0.30000000000000004,163829.90000004627,0.4855595667870036,20
passive,16621,-9.7,163820.20000004626,0.48553035316767945,20
passive,16622,111.6,163931.80000004626,0.485561304295512,20
passive,16623,71.6,164003.40000004627,0.4855922516994526,20
passive,16624,61.6,164065.00000004628,0.48562319538017323,20
passive,16625,51.6,164116.60000004628,0.48565413533834584,20
passive,16626,-0.1,164116.50000004628,0.4856249248165524,20
passive,16627,71.6,164188.10000004628,0.48565586094905877,20
passive,16628,-39.4,164148.7000000463,0.4856266538369016,20
passive,16629,101.6,164250.3000000463,0.485657586144687,20
passive,16630,0.30000000000000004,164250.60000004628,0.4856885147324113,20
passive,16631,71.6,164322.2000000463,0.4857194396007456,20
passive,16632,111.6,164433.8000000463,0.48575036075036077,20
passive,16633,-9.9,164423.9000000463,0.48572115673660793,20
passive,16634,-19.4,164404.5000000463,0.48569195623421907,20
passive,16635,91.6,164496.1000000463,0.4857228734595732,20
passive,16636,-19.4,164476.70000004632,0.4856936763645107,20
passive,16637,-9.4,164467.30000004632,0.48566448277934726,20
passive,16638,-19.4,164447.90000004633,0.48563529270344996,20
passive,16639,11.6,164459.50000004633,0.485666205901797,20
passive,16640,-9.9,164449.60000004634,0.48563701923076924,20
passive,16641,-29.4,164420.20000004634,0.48560783606754404,20
passive,16642,-39.4,164380.80000004635,0.485578656411489,20
passive,16643,61.6,164442.40000004636,0.48560956558312807,20
passive,16644,-39.4,164403.00000004636,0.4855803893294881,20
passive,16645,-29.4,164373.60000004637,0.48555121658155603,20
passive,16646,-39.4,164334.20000004637,0.48552204733869997,20
passive,16647,-0.1,164334.10000004637,0.48549288160028836,20
passive,16648,-19.4,164314.70000004637,0.48546371936568955,20
passive,16649,61.6,164376.30000004638,0.4854946243017599,20
passive,16650,-39.4,164336.9000000464,0.4854654654654655,20
passive,16651,-49.4,164287.5000000464,0.4854363101315236,20
passive,16652,-19.4,164268.1000000464,0.48540715829930337,20
passive,16653,-9.7,164258.4000000464,0.48537800996817393,20
passive,16654,-39.4,164219.0000000464,0.4853488651375045,20
passive,16655,61.6,164280.6000000464,0.4853797658360853,20
passive,16656,-19.4,164261.2000000464,0.48535062439961574,20
passive,16657,-39.7,164221.5000000464,0.48532148646214807,20
passive,16658,-39.4,164182.1000000464,0.485292352023052,20
passive,16659,-0.1,164182.0000000464,0.48526322108169756,20
passive,16660,81.6,164263.6000000464,0.4852941176470588,20
passive,16661,91.6,164355.2000000464,0.48532501050357124,20
passive,16662,-19.4,164335.8000000464,0.4852958828471972,20
passive,16663,-69.4,164266.40000004641,0.4852667586869111,20
passive,16664,101.6,164368.00000004642,0.48529764762361977,20
passive,16665,71.6,164439.60000004643,0.4853285328532853,20
passive,16666,-19.4,164420.20000004643,0.4852994119764791,20
passive,16667,-29.4,164390.80000004644,0.48527029459410814,20
passive,16668,81.6,164472.40000004644,0.48530117590592753,20
passive,16669,-49.4,164423.00000004645,0.48527206191133243,20
passive,16670,101.6,164524.60000004646,0.48530293941211755,20
passive,16671,-19.4,164505.20000004646,0.4852738288045108,20
passive,16672,-0.1,164505.10000004646,0.4852447216890595,20
passive,16673,71.6,164576.70000004646,0.48527559527379593,20
passive,16674,-39.4,164537.30000004647,0.48524649154372074,20
passive,16675,81.6,164618.90000004647,0.48527736131934035,20
passive,16676,51.6,164670.50000004648,0.4853082273926601,20
passive,16677,-39.4,164631.10000004648,0.4852791269412964,20
passive,16678,101.6,164732.7000000465,0.48530998920733903,20
passive,16679,81.6,164814.3000000465,0.48534084777264824,20
passive,16680,-39.4,164774.9000000465,0.48531175059952036,20
passive,16681,-9.9,164765.0000000465,0.48528265691505307,20
passive,16682,-0.1,164764.9000000465,0.48525356671861886,20
passive,16683,-0.1,164764.8000000465,0.4852244800095906,20
passive,16684,0.6000000000000001,164765.4000000465,0.48525533445216973,20
passive,16685,81.6,164847.0000000465,0.4852861851962841,20
passive,16686,-69.4,164777.6000000465,0.48525710176195613,20
passive,16687,-19.4,164758.20000004652,0.48522802181338764,20
passive,16688,-49.4,164708.80000004653,0.48519894534995206,20
passive,16689,81.6,164790.40000004653,0.48522979207861466,20
passive,16690,91.6,164882.00000004654,0.48526063511084483,20
passive,16691,81.6,164963.60000004654,0.4852914744473069,20
passive,16692,91.6,165055.20000004655,0.4853223100886652,20
passive,16693,-59.4,164995.80000004655,0.4852932366860361,20
passive,16694,91.6,165087.40000004656,0.4853240685276147,20
passive,16695,-19.4,165068.00000004657,0.48529499850254565,20
passive,16696,91.6,165159.60000004657,0.4853258265452803,20
passive,16697,-59.4,165100.20000004658,0.4852967598969875,20
passive,16698,61.6,165161.80000004658,0.4853275841418134,20
passive,16699,-59.4,165102.4000000466,0.48529852086951314,20
passive,16700,0.6000000000000001,165103.0000000466,0.48532934131736527,20
passive,16701,81.6,165184.6000000466,0.48536015807436683,20
passive,16702,91.6,165276.2000000466,0.4853909711411807,20
passive,16703,101.6,165377.8000000466,0.48542178051846974,20
passive,16704,111.6,165489.40000004662,0.4854525862068966,20
passive,16705,81.6,165571.00000004662,0.4854833882071236,20
passive,16706,-0.1,165570.90000004662,0.48545432778642406,20
passive,16707,81.6,165652.50000004662,0.48548512599509186,20
passive,16708,-49.4,165603.10000004663,0.48545606894900645,20
passive,16709,81.6,165684.70000004664,0.4854868633670477,20
passive,16710,-29.4,165655.30000004664,0.4854578096947935,20
passive,16711,-69.4,165585.90000004665,0.4854287594997307,20
passive,16712,71.6,165657.50000004665,0.48545955002393487,20
passive,16713,-39.4,165618.10000004666,0.4854305032011009,20
passive,16714,111.6,165729.70000004667,0.4854612899365801,20
passive,16715,81.6,165811.30000004667,0.48549207298833386,20
passive,16716,71.6,165882.90000004668,0.4855228523570232,20
passive,16717,-19.9,165863.00000004668,0.48549380869773284,20
passive,16718,111.6,165974.6000000467,0.48552458428041634,20
passive,16719,101.6,166076.2000000467,0.4855553561815898,20
passive,16720,-19.4,166056.8000000467,0.4855263157894737,20
passive,16721,-9.4,166047.4000000467,0.48549727887088096,20
passive,16722,-29.4,166018.0000000467,0.48546824542518835,20
passive,16723,71.6,166089.60000004672,0.48549901333492795,20
passive,16724,111.6,166201.20000004672,0.4855297775651758,20
passive,16725,-69.4,166131.80000004673,0.48550074738415544,20
passive,16726,91.6,166223.40000004673,0.4855315078321177,20
passive,16727,-0.1,166223.30000004673,0.48550248101871224,20
passive,16728,-49.4,166173.90000004673,0.48547345767575323,20
passive,16729,-19.9,166154.00000004674,0.4854444378026182,20
passive,16730,111.6,166265.60000004675,0.48547519426180513,20
passive,16731,-39.4,166226.20000004675,0.48544617775387006,20
passive,16732,71.6,166297.80000004676,0.4854769304327038,20
passive,16733,-19.9,166277.90000004676,0.485447917289189,20
passive,16734,-49.4,166228.50000004677,0.4854189076132425,20
passive,16735,61.6,166290.10000004678,0.48544965640872423,20
passive,16736,91.6,166381.70000004678,0.48548040152963673,20
passive,16737,-19.7,166362.00000004677,0.48545139511262475,20
passive,16738,91.6,166453.60000004678,0.48548213645596844,20
passive,16739,81.6,166535.20000004678,0.4855128741262919,20
passive,16740,21.6,166556.8000000468,0.4855436081242533,20
passive,16741,-59.4,166497.4000000468,0.48551460486231407,20
passive,16742,-49.4,166448.0000000468,0.48548560506510574,20
passive,16743,-59.4,166388.6000000468,0.4854566087320074,20
passive,16744,91.6,166480.2000000468,0.4854873387482083,20
passive,16745,-39.4,166440.80000004682,0.4854583457748582,20
passive,16746,-19.7,166421.1000000468,0.4854293562641825,20
passive,16747,-39.4,166381.7000000468,0.485400370215561,20
passive,16748,81.6,166463.30000004682,0.48543109625029857,20
passive,16749,-29.4,166433.90000004682,0.48540211355901847,20
passive,16750,-49.4,166384.50000004683,0.4853731343283582,20
passive,16751,71.6,166456.10000004683,0.48540385648617995,20
passive,16752,0.30000000000000004,166456.40000004682,0.48543457497612225,20
passive,16753,-39.4,166417.00000004683,0.48540559899719454,20
passive,16754,-0.1,166416.90000004682,0.48537662647725915,20
passive,16755,61.6,166478.50000004683,0.4854073410922113,20
passive,16756,-59.4,166419.10000004683,0.4853783719264741,20
passive,16757,81.6,166500.70000004684,0.4854090827713791,20
passive,16758,81.6,166582.30000004685,0.4854397899510681,20
passive,16759,-49.4,166532.90000004685,0.4854108240348469,20
passive,16760,-9.4,166523.50000004686,0.485381861575179,20
passive,16761,51.6,166575.10000004686,0.4854125648827636,20
passive,16762,-49.4,166525.70000004687,0.4853836057749672,20
passive,16763,61.6,166587.30000004687,0.4854143053152777,20
passive,16764,-29.4,166557.90000004688,0.4853853495585779,20
passive,16765,-59.4,166498.5000000469,0.4853563972561885,20
passive,16766,91.6,166590.1000000469,0.4853870929261601,20
passive,16767,81.6,166671.7000000469,0.4854177849346931,20
passive,16768,91.6,166763.3000000469,0.4854484732824427,20
passive,16769,81.6,166844.9000000469,0.4854791579700638,20
passive,16770,-9.4,166835.50000004692,0.4854502087060227,20
passive,16771,-29.4,166806.10000004692,0.4854212628942818,20
passive,16772,0.6000000000000001,166806.70000004693,0.48545194371571665,20
passive,16773,61.6,166868.30000004693,0.4854826208787933,20
passive,16774,91.6,166959.90000004694,0.48551329438416596,20
passive,16775,-19.9,166940.00000004694,0.4854843517138599,20
passive,16776,91.6,167031.60000004695,0.4855150214592275,20
passive,16777,-59.4,166972.20000004696,0.485486082136258,20
passive,16778,-19.4,166952.80000004696,0.4854571462629634,20
passive,16779,-39.4,166913.40000004697,0.485428213838727,20
passive,16780,-0.1,166913.30000004696,0.48539928486293205,20
passive,16781,81.6,166994.90000004697,0.4854299505393004,20
passive,16782,51.6,167046.50000004697,0.48546061256107736,20
passive,16783,-39.4,167007.10000004698,0.48543168682595483,20
passive,16784,81.6,167088.70000004699,0.48546234509056246,20
passive,16785,81.6,167170.300000047,0.48549299970211496,20
passive,16786,-49.4,167120.900000047,0.4854640772071965,20
passive,16787,-49.4,167071.500000047,0.4854351581580985,20
passive,16788,-29.7,167041.800000047,0.4854062425542054,20
passive,16789,-39.4,167002.400000047,0.48537733039490144,20
passive,16790,101.6,167104.000000047,0.4854079809410363,20
passive,16791,101.6,167205.600000047,0.4854386278363409,20
passive,16792,81.6,167287.200000047,0.48546927108146737,20
passive,16793,-59.4,167227.80000004702,0.4854403620556184,20
passive,16794,-29.4,167198.40000004703,0.48541145647254974,20
passive,16795,61.6,167260.00000004703,0.48544209586186365,20
passive,16796,-9.4,167250.60000004704,0.485413193617528,20
passive,16797,-9.9,167240.70000004704,0.4853842948145502,20
passive,16798,91.6,167332.30000004705,0.4854149303488511,20
passive,16799,81.6,167413.90000004706,0.4854455622358474,20
passive,16800,-39.4,167374.50000004706,0.48541666666666666,20
passive,16801,-29.4,167345.10000004707,0.4853877745372299,20
passive,16802,71.6,167416.70000004707,0.4854184025711225,20
passive,16803,-39.7,167377.00000004706,0.48538951377730166,20
passive,16804,-9.9,167367.10000004707,0.48536062842180433,20
passive,16805,-9.4,167357.70000004707,0.48533174650401667,20
passive,16806,91.6,167449.30000004708,0.48536237058193504,20
passive,16807,-39.4,167409.90000004708,0.485333491997382,20
passive,16808,-39.4,167370.5000000471,0.48530461684911946,20
passive,16809,91.6,167462.1000000471,0.4853352370753763,20
passive,16810,-29.4,167432.7000000471,0.4853063652587745,20
passive,16811,-59.4,167373.3000000471,0.4852774968770448,20
passive,16812,-0.1,167373.2000000471,0.4852486319295741,20
passive,16813,71.6,167444.8000000471,0.485279248200797,20
passive,16814,81.6,167526.4000000471,0.4853098608302605,20
passive,16815,-59.4,167467.00000004712,0.4852809991079393,20
passive,16816,-29.4,167437.60000004712,0.48525214081826834,20
passive,16817,-59.4,167378.20000004713,0.4852232859606351,20
passive,16818,111.6,167489.80000004714,0.48525389463669877,20
passive,16819,91.6,167581.40000004714,0.48528449967298887,20
passive,16820,71.6,167653.00000004715,0.4853151010701546,20
passive,16821,71.6,167724.60000004715,0.4853456988288449,20
passive,16822,71.6,167796.20000004716,0.4853762929497087,20
passive,16823,71.6,167867.80000004717,0.4854068834333948,20
passive,16824,-9.9,167857.90000004717,0.48537803138373753,20
passive,16825,-39.7,167818.20000004716,0.48534918276374445,20
passive,16826,91.6,167909.80000004717,0.48537976940449307,20
passive,16827,-0.1,167909.70000004716,0.4853509241100612,20
passive,16828,71.6,167981.30000004717,0.4853815070121226,20
passive,16829,-59.4,167921.90000004717,0.4853526650424862,20
passive,16830,-39.4,167882.50000004718,0.4853238265002971,20
passive,16831,-39.4,167843.10000004718,0.4852949913849445,20
passive,16832,91.6,167934.7000000472,0.4853255703422053,20
passive,16833,-79.4,167855.3000000472,0.4852967385492782,20
passive,16834,-29.4,167825.9000000472,0.48526791018177495,20
passive,16835,61.6,167887.5000000472,0.4852984852984853,20
passive,16836,81.6,167969.1000000472,0.48532905678308386,20
passive,16837,81.6,168050.70000004722,0.48535962463621785,20
passive,16838,-9.9,168040.80000004722,0.48533079938234946,20
passive,16839,81.6,168122.40000004723,0.4853613635013956,20
passive,16840,101.6,168224.00000004724,0.4853919239904988,20
passive,16841,71.6,168295.60000004724,0.4854224808503058,20
passive,16842,0.1,168295.70000004725,0.485453034081463,20
passive,16843,-39.4,168256.30000004725,0.48542421183874607,20
passive,16844,-19.4,168236.90000004726,0.48539539301828544,20
passive,16845,-0.1,168236.80000004725,0.48536657761947166,20
passive,16846,-49.4,168187.40000004726,0.48533776564169534,20
passive,16847,-49.4,168138.00000004726,0.48530895708434735,20
passive,16848,-19.7,168118.30000004725,0.4852801519468186,20
passive,16849,81.6,168199.90000004726,0.48531070093180606,20
passive,16850,-19.4,168180.50000004726,0.4852818991097923,20
passive,16851,-59.4,168121.10000004727,0.48525310070618954,20
passive,16852,-49.4,168071.70000004728,0.48522430572038927,20
passive,16853,-59.4,168012.30000004728,0.4851955141517831,20
passive,16854,-49.4,167962.9000000473,0.4851667259997627,20
passive,16855,-0.1,167962.80000004728,0.48513794126371995,20
passive,16856,-9.9,167952.9000000473,0.485109159943047,20
passive,16857,-39.4,167913.5000000473,0.4850803820371359,20
passive,16858,-29.7,167883.80000004728,0.48505160754537907,20
passive,16859,-49.4,167834.4000000473,0.48502283646716887,20
passive,16860,-39.4,167795.0000000473,0.484994068801898,20
passive,16861,-39.4,167755.6000000473,0.48496530454895914,20
passive,16862,111.6,167867.2000000473,0.4849958486537777,20
passive,16863,51.6,167918.8000000473,0.4850263891359782,20
passive,16864,-39.4,167879.40000004732,0.48499762808349145,20
passive,16865,-19.7,167859.7000000473,0.48496887044174325,20
passive,16866,81.6,167941.3000000473,0.4849994070911894,20
passive,16867,-49.4,167891.90000004732,0.48497065275389817,20
passive,16868,-29.4,167862.50000004732,0.4849419018259426,20
passive,16869,61.6,167924.10000004733,0.48497243464342876,20
passive,16870,-49.4,167874.70000004733,0.4849436870183758,20
passive,16871,-29.4,167845.30000004734,0.4849149428012566,20
passive,16872,91.6,167936.90000004735,0.4849454717875771,20
passive,16873,-79.4,167857.50000004735,0.48491673087180703,20
passive,16874,-29.4,167828.10000004736,0.48488799336256966,20
passive,16875,101.6,167929.70000004736,0.4849185185185185,20
passive,16876,71.6,168001.30000004737,0.4849490400568855,20
passive,16877,-29.4,167971.90000004738,0.48492030574154177,20
passive,16878,-49.4,167922.50000004738,0.48489157483114115,20
passive,16879,-19.9,167902.6000000474,0.4848628473250785,20
passive,16880,51.6,167954.2000000474,0.48489336492890994,20
passive,16881,-39.4,167914.8000000474,0.48486464072033647,20
passive,16882,81.6,167996.4000000474,0.48489515460253524,20
passive,16883,81.6,168078.0000000474,0.48492566486998756,20
passive,16884,-29.4,168048.60000004742,0.48489694385216775,20
passive,16885,-59.4,167989.20000004742,0.48486822623630443,20
passive,16886,-29.4,167959.80000004743,0.4848395120217932,20
passive,16887,-39.4,167920.40000004743,0.48481080120802983,20
passive,16888,-29.4,167891.00000004744,0.48478209379441023,20
passive,16889,71.6,167962.60000004745,0.4848125999171058,20
passive,16890,-9.4,167953.20000004745,0.4847838957963292,20
